drugbank_id	entrez_gene_id	sources	pubmed_ids	actions	affinity_nM	license	urls
DB01161	57053	DrugBank (target)	17016423|17139284	antagonist		CC BY-NC 4.0	
DB01161	116443	DrugBank (target)	17016423|17139284	antagonist		CC BY-NC 4.0	
DB01162	146	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)|PDSP Ki	10579840|10579842|11752352|11805207|7658428|7752182|9379432|9548811|9873563	antagonist	2.08415	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL611
DB01162	147	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)|PDSP Ki	10579840|10579842|10780916|11711348|11752352|11805207|1358918|2988814|7658428|7752182|9379432|9548811|9873563	antagonist	2.76234	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL611
DB01162	148	DrugBank (target)|DrugCentral (ChEMBL)	10503165|11752352|14767264|8736427|9352700|9732824	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL611
DB01162	3757	DrugBank (target)	15098086	inhibitor		CC BY-NC 4.0	
DB01162	5243	DrugBank (transporter)	19806783	inhibitor		CC BY-NC 4.0	
DB01162	81033	DrugBank (target)	15098086	inhibitor		CC BY-NC 4.0	
DB01162	90134	DrugBank (target)	15098086	inhibitor		CC BY-NC 4.0	
DB01163	933569	DrugBank (target)	7447421	inhibitor		CC BY-NC 4.0	
DB01163	933948	DrugBank (target)	7447421	inhibitor		CC BY-NC 4.0	
DB01163	934791	DrugBank (target)	7447421	inhibitor		CC BY-NC 4.0	
DB01163	934893	DrugBank (target)	7447421	inhibitor		CC BY-NC 4.0	
DB01163	945240	DrugBank (target)	6311012|8190989	inhibitor		CC BY-NC 4.0	
DB01163	7329159	DrugBank (target)	7447421	inhibitor		CC BY-NC 4.0	
DB01163	12930918	DrugBank (target)	6311012|8190989	inhibitor		CC BY-NC 4.0	
DB01165	1244	DrugBank (transporter)	9495864	inhibitor		CC BY-NC 4.0	
DB01165	1544	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01165	4363	DrugBank (transporter)	10817732	inhibitor		CC BY-NC 4.0	
DB01165	6583	DrugBank (transporter)	10215651	inhibitor		CC BY-NC 4.0	
DB01165	6584	DrugBank (transporter)	10525100	inhibitor		CC BY-NC 4.0	
DB01165	7153	DrugBank (target)	2847647	inhibitor		CC BY-NC 4.0	
DB01165	9356	DrugBank (transporter)	10411577	inhibitor		CC BY-NC 4.0	
DB01165	946614	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL4
DB01165	950199	DrugBank (target)	17016423|17035499|17139284|7963747|9598779	inhibitor		CC BY-NC 4.0	
DB01165	950391	DrugBank (target)	16895934|17016423|17073264|17139284|17908946|9293187	inhibitor		CC BY-NC 4.0	
DB01165	12933138	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL4
DB01166	1544	DrugBank (enzyme)	10702888	substrate		CC BY-NC 4.0	
DB01166	1551	DrugBank (enzyme)	10702888	substrate		CC BY-NC 4.0	
DB01166	1557	DrugBank (enzyme)	10702888	substrate		CC BY-NC 4.0	
DB01166	1565	DrugBank (enzyme)	10702888	substrate		CC BY-NC 4.0	
DB01166	1576	DrugBank (enzyme)	10702888	substrate		CC BY-NC 4.0	
DB01166	1577	DrugBank (enzyme)	10702888	substrate		CC BY-NC 4.0	
DB01166	5139	DrugBank (target)|DrugCentral (ChEMBL)	11752352|12180353|16472148|18282775|19218671	inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL799
DB01166	100861540	DrugBank (enzyme)	10702888	substrate		CC BY-NC 4.0	
DB01167	1543	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01167	1551	DrugBank (enzyme)		inhibitor		CC BY-NC 4.0	
DB01167	1555	DrugBank (enzyme)	17101742	inhibitor		CC BY-NC 4.0	
DB01167	1565	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01167	1571	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01167	1576	ChEMBL|DrugBank (enzyme)	10668858|12699389|15969931|16141567|19934256	inhibitor|substrate	700.0	CC BY-SA 3.0	
DB01167	1577	DrugBank (enzyme)		inhibitor		CC BY-NC 4.0	
DB01167	1595	DrugBank (target)	10608831|11752352|16964330	inhibitor		CC BY-NC 4.0	
DB01167	5243	ChEMBL|DrugBank (transporter)	10746169|11716514|11751127|11808341|12621384|12699389|15969931|16041596|16084853	inhibitor	883.9831800000001	CC BY-SA 3.0	
DB01167	2887532	DrugBank (target)	10991846|12606318|17016423|17139284|9326581	inhibitor		CC BY-NC 4.0	
DB01167	3641571	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL22587
DB01167	100861540	DrugBank (enzyme)		inhibitor		CC BY-NC 4.0	
DB01168	1545	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01168	7498	DrugBank (enzyme)				CC BY-NC 4.0	
DB01169	207	DrugBank (target)	12472888|12529330|15580309|15916724|16239170	inducer		CC BY-NC 4.0	
DB01169	595	DrugBank (target)	12480548|16230390|16387740|17005224|17370311	antagonist		CC BY-NC 4.0	
DB01169	1244	DrugBank (transporter)	11836020	inducer		CC BY-NC 4.0	
DB01169	1543	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01169	1545	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01169	1576	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01169	3551	DrugBank (target)	11752352|16230390|16387740|17450217	inducer		CC BY-NC 4.0	
DB01169	3725	DrugBank (target)	12075113|12426127|12475910|12547826|12637567	inducer		CC BY-NC 4.0	
DB01169	5243	DrugBank (transporter)	12647012|12679007|14642128|15694464|15698479	substrate		CC BY-NC 4.0	
DB01169	5594	DrugBank (target)	12426127|12529330	inducer		CC BY-NC 4.0	
DB01169	5595	DrugBank (target)	12472888|14516795|14674888|15849723|17158527	inducer		CC BY-NC 4.0	
DB01169	7296	DrugBank (target)|DrugCentral (ChEMBL)	17640917	inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200978
DB01170	1576	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01170	6530	DrugBank (target)|DrugCentral (ChEMBL)	11403930|16126010|8710929	inducer|substrate		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1345
DB01171	1544	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01171	1557	DrugBank (enzyme)	19934256	inhibitor|substrate		CC BY-NC 4.0	
DB01171	1559	DrugBank (enzyme)	19934256	inhibitor|substrate		CC BY-NC 4.0	
DB01171	1565	DrugBank (enzyme)	19934256	inducer|inhibitor|substrate		CC BY-NC 4.0	
DB01171	4128	ChEMBL|DrugBank (enzyme)|DrugBank (target)|DrugCentral (IUPHAR)	11752352|1705137|21680183|8875133	inhibitor	5.0	CC BY-SA 3.0	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=7428
DB01171	4129	DrugBank (enzyme)	21200377			CC BY-NC 4.0	
DB01172	947845	DrugBank (target)	10625393|11247671|17016423|17139284|8657204	inhibitor		CC BY-NC 4.0	
DB01172	3284089	DrugBank (enzyme)	2841975			CC BY-NC 4.0	
DB01172	5951155	DrugBank (enzyme)	21477597			CC BY-NC 4.0	
DB01172	7872406	DrugBank (enzyme)	21477597			CC BY-NC 4.0	
DB01172	8094921	DrugBank (enzyme)	21477597			CC BY-NC 4.0	
DB01172	12932620	DrugBank (target)	10625393|11247671|17016423|17139284|8657204	inhibitor		CC BY-NC 4.0	
DB01172	13874812	DrugBank (enzyme)	2841975			CC BY-NC 4.0	
DB01172	13875662	DrugBank (enzyme)	2841975			CC BY-NC 4.0	
DB01172	17824309	DrugBank (enzyme)	21477597			CC BY-NC 4.0	
DB01172	17824444	DrugBank (enzyme)	21477597			CC BY-NC 4.0	
DB01172	18157677	DrugBank (enzyme)	21477597			CC BY-NC 4.0	
DB01172	18157927	DrugBank (enzyme)	21477597			CC BY-NC 4.0	
DB01173	1129	PDSP Ki	8100134		213.0		
DB01173	1555	DrugBank (enzyme)	12515593|12712632|12813002|8242617|8789153	inducer|inhibitor		CC BY-NC 4.0	
DB01173	1571	DrugBank (enzyme)	10821163			CC BY-NC 4.0	
DB01173	1576	DrugBank (enzyme)	8678911	substrate		CC BY-NC 4.0	
DB01173	2902	DrugBank (target)	17016423|17139284|8788072	antagonist		CC BY-NC 4.0	
DB01173	2906	DrugBank (target)	17016423|17139284|8788072	antagonist		CC BY-NC 4.0	
DB01173	3269	DrugBank (target)|DrugCentral (ChEMBL)	17016423|17139284|2578597	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
DB01173	3757	ChEMBL	21185626		851.14	CC BY-SA 3.0	
DB01173	6323	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
DB01173	6329	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
DB01173	6331	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
DB01173	6335	DrugCentral (ChEMBL)		blocker		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
DB01173	6336	DrugBank (target)|DrugCentral (ChEMBL)	10344632	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL900
DB01173	6530	DrugBank (target)	10344632	inhibitor		CC BY-NC 4.0	
DB01173	116443	DrugBank (target)	17016423|17139284|8788072	antagonist		CC BY-NC 4.0	
DB01173	116444	DrugBank (target)	17016423|17139284|8788072	antagonist		CC BY-NC 4.0	
DB01174	1137	DrugBank (target)	10487207|11264449|16248797	antagonist		CC BY-NC 4.0	
DB01174	1139	DrugBank (target)	10487207|11264449|16248797	antagonist		CC BY-NC 4.0	
DB01174	1244	DrugBank (transporter)	11323161|11706036|11841808|11861969|9571149	inducer		CC BY-NC 4.0	
DB01174	1543	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	1544	DrugBank (enzyme)	10064569|19934256	inducer		CC BY-NC 4.0	
DB01174	1545	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	1548	DrugBank (enzyme)	13677397|19934256	inducer|inhibitor		CC BY-NC 4.0	
DB01174	1551	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	1555	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	1557	DrugBank (enzyme)	12642468|19934256	inducer|substrate		CC BY-NC 4.0	
DB01174	1558	DrugBank (enzyme)	13677397|19934256	inducer		CC BY-NC 4.0	
DB01174	1559	DrugBank (enzyme)	13677397|19515014|19934256	inducer|substrate		CC BY-NC 4.0	
DB01174	1562	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	1571	DrugBank (enzyme)	19934256	inducer|substrate		CC BY-NC 4.0	
DB01174	1576	DrugBank (enzyme)	10354960|19934256|9695715	inducer		CC BY-NC 4.0	
DB01174	1577	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	1579	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	1580	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01174	2554	DrugBank (target)	10209232|10487207|11264449|14579514|17016423|17139284|2871724	potentiator		CC BY-NC 4.0	
DB01174	2891	DrugBank (target)	10487207|11264449|20051697	antagonist		CC BY-NC 4.0	
DB01174	2898	DrugBank (target)	10487207|11264449	antagonist		CC BY-NC 4.0	
DB01174	4363	DrugBank (transporter)	9738950	inducer		CC BY-NC 4.0	
DB01174	5243	DrugBank (transporter)	18824002|8632764	inducer|substrate		CC BY-NC 4.0	
DB01174	6578	DrugBank (transporter)	11451172	inducer		CC BY-NC 4.0	
DB01174	8647	DrugBank (transporter)	11706036	inducer		CC BY-NC 4.0	
DB01174	8714	DrugBank (transporter)	10712264|12920174|14570762|9738950	inducer		CC BY-NC 4.0	
DB01174	89832	DrugBank (target)	10487207|11264449|16248797	antagonist		CC BY-NC 4.0	
DB01174	100861540	DrugBank (enzyme)	19934256	inducer		CC BY-NC 4.0	
DB01175	148	DrugBank (target)	12876551|17916059	antagonist		CC BY-NC 4.0	
DB01175	1128	DrugBank (target)	17916059	antagonist		CC BY-NC 4.0	
DB01175	1557	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01175	1565	DrugBank (enzyme)	19934256|8968657	inhibitor|substrate		CC BY-NC 4.0	
DB01175	1576	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01175	3269	DrugBank (target)	12876551|17916059	antagonist		CC BY-NC 4.0	
DB01175	3358	PDSP Ki	11454918		617.0		
DB01175	6530	DrugBank (target)	17916059	inhibitor		CC BY-NC 4.0	
DB01175	6531	DrugBank (target)	17916059	inhibitor		CC BY-NC 4.0	
DB01175	6532	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)|PDSP Ki	11543737|12232544|12387707|12665392|12719960|12876551|14744476|14971892|17916059|18487050|18644726|19616061|23168018|23265880|24944746|9400006|9537821	inhibitor	2.6	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1508
DB01176	1559	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01176	3269	DrugBank (target)|DrugCentral (ChEMBL)	11752352|1983158	antagonist		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL648
DB01176	6783	DrugBank (target)	1397064	inhibitor		CC BY-NC 4.0	
DB01177	1559	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01177	1565	DrugBank (enzyme)	19934256	inhibitor|substrate		CC BY-NC 4.0	
DB01177	4363	DrugBank (transporter)	9188796	inhibitor		CC BY-NC 4.0	
DB01177	7153	DrugBank (target)|DrugCentral (ChEMBL)	10203104|10523799|11752352|11836027|12034365|8036155	inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1117
DB01178	706	DrugBank (target)	11752352|17016423|17139284	agonist		CC BY-NC 4.0	
DB01179	1557	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01179	1576	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01179	2908	ChEMBL	19364854		14.0	CC BY-SA 3.0	
DB01179	7153	DrugBank (target)	10783066|11752352|1331331|1334447|16061385|1845848	inhibitor		CC BY-NC 4.0	
DB01179	7277	DrugBank (target)	1411635|19286405|20657644|20810285|20814887|20979080	inhibitor		CC BY-NC 4.0	
DB01179	203068	DrugBank (target)	2011590	inhibitor		CC BY-NC 4.0	
DB01180	1636	DrugBank (target)	11752352|16431399|17016423|17139284	inhibitor		CC BY-NC 4.0	
DB01180	6571	DrugCentral (ChEMBL)		inhibitor		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1668
DB01181	1548	DrugBank (enzyme)	10348794|16702183|19934256	substrate		CC BY-NC 4.0	
DB01181	1551	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01181	1555	DrugBank (enzyme)	10348794|15919850|16702183|19515014	substrate		CC BY-NC 4.0	
DB01181	1557	DrugBank (enzyme)	10348794|19934256	substrate		CC BY-NC 4.0	
DB01181	1558	DrugBank (enzyme)	16702183|19934256	inducer|substrate		CC BY-NC 4.0	
DB01181	1559	DrugBank (enzyme)	16702183|19515014|19934256	inducer|substrate		CC BY-NC 4.0	
DB01181	1562	DrugBank (enzyme)	10348794|19934256	substrate		CC BY-NC 4.0	
DB01181	1576	DrugBank (enzyme)	10348794|12136253|15919850|16702183|19515014|19934256	inducer|inhibitor|substrate		CC BY-NC 4.0	
DB01181	1577	DrugBank (enzyme)	10348794|16702183|19515014	substrate		CC BY-NC 4.0	
DB01181	5742	DrugBank (enzyme)	19515014	substrate		CC BY-NC 4.0	
DB01181	100861540	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01182	153	DrugCentral (ChEMBL)		antagonist		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL631
DB01182	1544	DrugBank (enzyme)	19934256|8423765	inhibitor|substrate		CC BY-NC 4.0	
DB01182	1558	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01182	1559	DrugBank (enzyme)	19934256	inhibitor		CC BY-NC 4.0	
DB01182	1565	DrugBank (enzyme)	19934256|8423765	inhibitor|substrate		CC BY-NC 4.0	
DB01182	1576	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01182	3757	DrugBank (target)	11330342|11752352|12618228	inhibitor		CC BY-NC 4.0	
DB01182	5243	DrugBank (transporter)	10513988|15900513|16843673|9336306|9747179	inhibitor		CC BY-NC 4.0	
DB01182	6331	DrugBank (target)|DrugCentral (ChEMBL)	17016423|17139284	blocker|inhibitor		CC BY-NC 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL631
DB01183	213	DrugBank (carrier)		substrate		CC BY-NC 4.0	
DB01183	1385	DrugBank (target)	12956944|12969258|14653953|15953421|16417577	other/unknown		CC BY-NC 4.0	
DB01183	1558	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01183	1576	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01183	2099	DrugBank (target)	16546975	antagonist|other/unknown		CC BY-NC 4.0	
DB01183	4985	ChEMBL|DrugBank (target)|PDSP Ki	10741545|12650833|12657847|12749773|14643346|14646257|14708857|15054115|15590769|17367258|18313920|18354714|7932177|7932535|8114680|9686407	antagonist	63.51108000000001	CC BY-SA 3.0	
DB01183	4986	ChEMBL|DrugBank (target)|PDSP Ki|PubChem	10741545|11495592|12747782|14643346|17149858|17149859|17305578|17367258|17407276|18313920|18354714|19027293|19527931|20055417|20441176|21482470|7932177|8114680|9686407	antagonist	5.02479	CC BY-SA 3.0	
DB01183	4988	ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)|DrugCentral (label)	11495592|11752352|12566163|12747782|12799988|12842269|12887410|12909198|14643346|17149858|17149859|17367258|17407276|17918759|18354714|19027293|19527931|19836950|20055417|21482470|21621410	antagonist	1.36675	CC BY-SA 3.0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2014/204760s000lbl.pdf|https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1718
DB01183	5243	DrugBank (transporter)	12438524	substrate		CC BY-NC 4.0	
DB01183	6579	DrugBank (transporter)	10871297	inhibitor		CC BY-NC 4.0	
DB01183	7099	DrugBank (target)	22520687	inhibitor		CC BY-NC 4.0	
DB01184	1544	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01184	1551	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB01184	1555	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01184	1558	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01184	1565	DrugBank (enzyme)	19934256	substrate		CC BY-NC 4.0	
DB01184	1576	DrugBank (enzyme)	15801545|19934256|20082577	substrate		CC BY-NC 4.0	
DB01184	1577	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB01184	1813	DrugBank (target)|DrugCentral (IUPHAR)	11752352|12010185|15894081|1683559|18970411	antagonist		CC BY-NC 4.0	http://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=965
DB01184	1814	ChEMBL|DrugBank (target)	14521403|8301582	antagonist	3.5	CC BY-SA 3.0	
DB01184	3757	ChEMBL	12190308|15745831|15911273|18262683|19110341|21185626		136.40553	CC BY-SA 3.0	
DB01184	5243	DrugBank (transporter)	12954186|8647944	substrate		CC BY-NC 4.0	
DB01184	100861540	DrugBank (enzyme)		substrate		CC BY-NC 4.0	
DB01185	367	BindingDB|ChEMBL|DrugBank (target)|DrugCentral (ChEMBL)	10077001|11752352|17023534|17439112|2521824|6439037|8119180|9925725	agonist	4.0	CC BY-SA 3.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1445
DB01185	2099	DrugBank (target)	10637238|16538529|3058238|7044524|8622076	antagonist		CC BY-NC 4.0	
DB01185	2908	DrugBank (target)	173192	antagonist		CC BY-NC 4.0	
DB01185	5618	DrugBank (target)	17016423|17139284	antagonist		CC BY-NC 4.0	
DB01185	6462	DrugBank (carrier)	6439037|7195405|947929			CC BY-NC 4.0	
DB01186	146	DrugBank (target)|PDSP Ki	10641988|12388666	agonist	295.12	CC BY-NC 4.0	
DB01186	147	DrugBank (target)|PDSP Ki	10641988|12388666	agonist	691.83	CC BY-NC 4.0	
DB01186	148	DrugBank (target)	10641988	agonist		CC BY-NC 4.0	
DB01186	150	DrugBank (target)|PDSP Ki	10641988|12388666|18691132	agonist	50.12	CC BY-NC 4.0	
DB01186	151	DrugBank (target)	10641988|18691132	agonist		CC BY-NC 4.0	
DB01186	152	DrugBank (target)	10641988|18691132	agonist		CC BY-NC 4.0	
DB01186	1565	DrugBank (enzyme)	18691132|19934256	inhibitor		CC BY-NC 4.0	
DB01186	1576	DrugBank (enzyme)	18691132|19934256	inhibitor|substrate		CC BY-NC 4.0	
DB01186	1812	DrugBank (target)|DrugCentral (label)	10641988|11752352|18691132	agonist		CC BY-NC 4.0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19385slr030,031,035_permax_lbl.pdf
DB01186	1813	ChEMBL|DrugBank (target)|DrugCentral (label)	10516878|10641988|11752352|1674528|16842172|18691132|24878269|2860228|3828803|9057850|9784114	agonist	17.32478	CC BY-SA 3.0	http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19385slr030,031,035_permax_lbl.pdf
DB01186	1814	ChEMBL|DrugBank (target)	10641988|1683537|18691132|9057850	agonist	4.0	CC BY-SA 3.0	
DB01186	1815	DrugBank (target)	18691132	agonist		CC BY-NC 4.0	
DB01186	1816	DrugBank (target)	18691132	agonist		CC BY-NC 4.0	
DB01186	3350	ChEMBL|DrugBank (target)|PDSP Ki	10641988|12388666|18691132|8496900|9057850	agonist	1.91	CC BY-SA 3.0	
DB01186	3351	DrugBank (target)|PDSP Ki	10641988|12388666|18691132	agonist	281.84	CC BY-NC 4.0	
DB01186	3352	DrugBank (target)|PDSP Ki	10641988|12388666|18691132	agonist	13.18	CC BY-NC 4.0	
DB01186	3356	DrugBank (target)|PDSP Ki	10641988|12388666|18691132|18703043	agonist	8.32	CC BY-NC 4.0	
DB01186	3357	DrugBank (target)|PDSP Ki	10641988|12388666|12761331|18691132|18703043	agonist	7.08	CC BY-NC 4.0	
DB01186	3358	DrugBank (target)|PDSP Ki	10641988|12388666|18691132|18703043	agonist	295.12	CC BY-NC 4.0	
DB01186	3757	ChEMBL	21185626		120.23	CC BY-SA 3.0	
DB01188	476	DrugBank (target)	12760852	binder		CC BY-NC 4.0	
DB01189	213	DrugBank (carrier)	15449957			CC BY-NC 4.0	
DB01189	513	DrugBank (target)	17016423|17139284|8214757	other/unknown		CC BY-NC 4.0	
DB01189	2554	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2555	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2556	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2557	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2558	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2559	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2560	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2561	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2562	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2563	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
DB01189	2564	DrugCentral (ChEMBL)		positive allosteric modulator		CC BY 4.0	https://www.ebi.ac.uk/chembl/compound/inspect/CHEMBL1200733
